Videos10repeatsinarow,Valencemaximumrating,Impactmaximimrating,Arousalmaximumrating,Valenceminimumrating,Impactminimumrating,Arousalminimumrating,ValenceAvgRating,ImpactAvgRating,ArousalAvgRating,ValenceStandardDeviation,ImpactStandardDeviation,ArousalStandardDeviation,ValenceMedianAbsoluteDeviation,ImpactMedianAbsoluteDeviation,ArousalMedianAbsoluteDeviation,Valencelowquartile,Impactlowquartile,Arousallowquartile,Valencemedian,Impactmedian,Arousalmedian,Valencehighquartile,Impacthighquartile,Arousalhighquartile,Valencestandardkurtosis,Impactstandardkurtosis,Arousalstandard_kurtosis,Valenceadjustedkurtosis,Impactadjustedkurtosis,Arousaladjustedkurtosis,Valencestandardskewness,Impactstandardskewness,Arousalstandardskewness,Valenceadjustedskewness,Impactadjustedskewness,Arousaladjustedskewness,Valenceavgfemalerating,Impactavgfemalerating,Arousalavgfemalerating,Valenceavgmalerating,Impactavgmalerating,Arousalavgmalerating,Valencetotalfemale,Impacttotalfemale,Arousaltotalfemale,Valencetotalmale,Impacttotalmale,Arousaltotalmale,Valencetotalwatched,ImpactTotalWatched,ArousalTotalWatched,ValenceFamiliarityNO,ImpactFamiliarityNO,ArousalFamiliarityNO,ValenceFamiliarityYES,ImpactFamiliarityYES,ArousalFamiliarityYES,TotalFamiliaritypercentYes,OpticalFlowHS,OpticalFlowLK,OpticalFlowFarneback,@6framecorrelation,Luminance,Contrast,Numberofframes,Lengthofmoviesec,FileSizeBeforeZipping.AVIbytes,FileSizeAfterZipping.AVIbytes,FileSizeBeforeZipping.mp4bytes,FileSizeAfterZipping.mp4bytes,AVIcompRatio,QCL_3cluster,QCL_3clusterTOMATCHPAPER,QCL_7cluster,Source
957.1-A_Dog_Playing_With_The_Dried_Branches-ED.mp4,9,8,8,2,1,1,5.4500,4.3333,4.6842,1.745709025,2.173067468,2.153397110,1.0,2.0,2.0,4.5,2.0,3.0,5.0,5.0,5.0,6.5,6.0,6.0,-0.425964073,-1.300069204000000,-1.041569781,-0.182874723,-1.319350200,-0.981489416,0.083598866,0.055943329,-0.221021906,0.090535661,0.059744119,-0.240435977,5.2000,4.8125,5.0769,6.2500,3.8333,4.0000,15,16,13,4,6,5,20,24,19,20,23,18,0,1,1,3.174603174603170,0.030840000000000,0.28939000,5.3370000,0.684806674,112.9333,63.3310,288,9.614,1791665480,1431511682,19700966,19702459,1.25,2,3,4,https://www.pexels.com/video/a-dog-playing-with-the-dried-branches-4114149/
422.3-123012movie-ED2.mp4,9,9,9,2,1,1,5.6000,3.3385,4.6875,1.562049935,2.295660944,2.171369096,1.0,2.0,1.0,5.0,1.0,3.0,5.0,3.0,5.0,7.0,5.0,6.0,-0.197028449,-0.598763818000000,-0.598490303,-0.120992618,-0.549200811,-0.548074509,0.252775386,0.780347944,0.056231918,0.258344628,0.798903652,0.057590582,5.6458,3.3636,4.8182,5.2500,3.4444,4.5556,48,44,44,16,18,18,70,65,64,69,64,64,1,1,0,1.005025125628140,0.001914800000000,0.00421300,1.0170000,0.928481611,200.5091,50.9923,442,14.734,2749672112,413532677,11261761,11257723,6.65,1,2,4,https://vimeo.com/56556222
970.2-Teenage_Girl_Roller_Skating_At_Indoor_Rink-ED.mp4,9,9,9,2,1,1,6.2333,3.6087,4.6957,1.584999124,2.317028277,2.282919234,1.5,1.5,1.5,5.0,2.0,3.0,6.5,3.0,5.0,7.0,5.0,6.0,0.224676607,0.016706011000000,-0.711426015,0.497333690,0.161381191,-0.652571893,-0.486687390,0.899435353,0.091702121,-0.512686272,0.930041762,0.094822604,6.4167,3.8000,4.8750,5.0000,3.1429,4.4167,24,35,32,3,7,12,30,46,46,29,44,45,1,2,1,3.278688524590160,0.004428600000000,0.01162100,1.6269000,0.572035010,79.5111,42.8996,303,10.100,1884977960,474531090,7661139,7657887,3.97,2,3,4,https://www.pexels.com/video/teenage-girl-roller-skating-at-indoor-rink-5788930/
528.3-Freestyle_Rolling-ED.mp4,9,8,9,1,1,1,5.6212,2.6429,4.6974,1.422387574,1.805038300,2.164423692,0.0,1.0,2.0,5.0,1.0,3.0,5.0,2.0,5.0,6.0,3.5,6.0,1.469346426,0.172589998000000,-0.874992486,1.683780676,0.276452677,-0.852106924,0.433450155,1.006979627,0.057554727,0.443596218,1.029165779,0.058720089,5.6078,2.5918,4.8750,5.7273,3.0000,4.3889,51,49,56,11,18,18,66,70,76,64,69,73,2,1,3,2.830188679245280,0.007807900000000,0.02541000,4.8854000,0.500049763,120.9908,48.3051,216,7.200,1343765576,542336861,7212197,7210370,2.48,1,2,4,https://vimeo.com/15647583
588.5-I_WAS_THERE_TOO-ED.mp4,6,9,9,1,1,1,3.3929,4.6087,4.7000,1.447640586,2.583208831,2.068010316,1.5,2.0,1.0,2.0,2.0,4.0,3.5,5.0,5.0,4.0,6.5,6.0,-0.922418612,-1.222957090000000,-0.160157804,-0.861928882,-1.223146056,0.039706526,0.213612400,0.026605544,-0.161009643,0.225898844,0.028498900,-0.169610792,3.4737,4.9333,4.9524,3.2222,4.6667,4.2857,19,15,21,9,6,7,28,23,30,28,23,30,0,0,0,0.000000000000000,0.000434720000000,0.00059733,0.1451100,0.992054049,42.1197,44.5262,164,5.467,1020282312,292400975,4898711,4751522,3.49,3,1,1,https://vimeo.com/246992313
660.6-Gay_Men_Kissing-ED.mp4,9,9,9,1,1,1,4.7000,3.1471,4.7000,1.934769581,2.377991651,2.123676058,1.0,1.0,1.0,4.0,1.0,3.5,5.0,2.0,5.0,5.0,4.5,6.0,0.088592047,-0.248048827000000,-0.452337992,0.335508268,-0.089210076,-0.217264245,0.261788510,0.966897346,-0.325127568,0.275773274,1.012107909,-0.352105727,4.1667,3.4815,5.1875,6.8333,1.8333,3.3333,24,27,16,6,6,3,30,34,20,30,32,20,0,2,0,2.380952380952380,0.002229100000000,0.00942440,0.4863600,0.979600256,86.0364,61.3737,269,8.967,1673469672,787264051,11331278,11205801,2.13,1,2,2,https://vimeo.com/190916314
703.3-Earthworm_Crawling_on_Concrete_Floor_-ED.mp4,7,9,9,1,1,1,3.6786,3.9667,4.7000,1.615849432,2.401157128,2.622339922,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,6.0,6.5,-0.722951528,-0.913038726000000,-1.140260655,-0.676608330,-0.886880331,-1.134240199,-0.182628925,0.458195395,0.189430935,-0.187694333,0.470028679,0.194323149,3.6098,4.2093,5.3095,4.7273,3.7143,3.5625,41,43,42,11,14,16,56,60,60,55,59,59,1,1,1,1.704545454545450,0.000181200000000,0.00115890,0.0273970,0.998748455,130.9837,50.5615,300,10.000,1866315464,411882211,2429795,2423676,4.53,3,1,1,https://www.pexels.com/video/an-earthworm-crawling-on-a-concrete-flooring-3680681/
930-A_Musical_Band_Entertaining_Customers_in_a_Restaurant-ED.mp4,9,9,9,1,1,1,6.8966,4.0588,4.7027,1.583205556,2.588903657,2.346531251,1.0,2.0,2.0,6.0,2.0,3.0,7.0,4.0,5.0,8.0,6.0,7.0,4.280507257,-1.189712388000000,-1.188190888,5.361290735,-1.185602630,-1.184407676,-1.550268543,0.362357735,0.045344139,-1.636142723,0.379300999,0.047283023,6.5625,4.3333,4.8421,7.3333,3.5556,4.6250,16,24,19,12,9,16,29,34,37,27,33,36,2,1,1,4.000000000000000,0.010578000000000,0.06404700,1.8328000,0.803638137,91.1448,65.8477,405,13.506,2519501920,1256873709,9230279,9031329,2.00,2,3,3,https://www.pexels.com/video/a-musical-band-entertaining-customers-in-a-restaurant-7772376/
390.3-Burning_of_Grass-ED.mp4,8,8,9,1,1,1,3.8108,3.7333,4.7031,1.977410781,2.166923062,2.184316880,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.5,6.0,-0.819944812,-1.124982950000000,-0.913160844,-0.792487842,-1.117608480,-0.888787323,0.315865302,0.256389624,0.165869539,0.322438368,0.263011103,0.169877245,3.8824,3.8571,5.0889,3.6111,3.2500,3.5882,51,42,45,18,16,17,74,60,64,70,60,63,4,0,1,2.525252525252530,0.003151900000000,0.01491000,0.9292100,0.949143123,104.5183,64.0571,420,14.000,2612814160,1228375446,13852028,13846895,2.13,3,1,1,https://www.pexels.com/video/burning-of-grass-854521/
431.6-Nazi_Boots_-_Short_Film_made_for_Holocaust_Memorial_Day-ED.mp4,8,7,9,1,1,1,4.0000,3.2000,4.7037,1.853617392,1.869046103,2.354110901,1.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,6.0,5.0,5.0,6.5,-0.311093785,-0.923809801000000,-1.188178365,-0.183830745,-0.788034586,-1.181656416,0.289872891,0.566072322,-0.341505602,0.301599058,0.631012868,-0.361931498,3.8788,3.3077,4.5500,4.6667,2.5000,5.0000,33,13,20,6,2,6,39,15,27,38,15,27,1,0,0,1.234567901234570,0.000396230000000,0.00100830,0.2406700,0.998167786,112.8414,71.1174,271,9.034,1685911336,397624149,7160345,6970114,4.24,1,2,2,https://vimeo.com/116263685
587.7-My_Daughters_Boyfriend-ED.mp4,6,9,9,1,1,1,3.4545,5.5000,4.7037,1.327812261,2.556504310,2.354110901,1.0,2.0,2.0,2.0,3.5,3.0,4.0,5.0,5.0,5.0,7.5,6.0,-1.302978516,-1.025351608000000,-0.995226693,-1.317893145,-0.985923552,-0.947541721,-0.018614009,-0.128248895,0.271704402,-0.019512377,-0.135625447,0.287955397,3.4737,5.4583,5.0000,3.4286,5.7500,4.0000,19,24,19,14,4,8,33,28,27,33,28,26,0,0,1,1.136363636363640,0.000783360000000,0.00111760,0.3879500,0.982085476,73.2723,55.7551,164,5.467,1020282312,215936233,6401758,6291055,4.72,3,1,1,https://vimeo.com/124646944
632.7-Home_Invasion-ED.mp4,8,7,9,1,1,1,4.3636,2.7188,4.7083,1.388659302,1.643821291,2.440614108,0.0,1.0,2.0,4.0,1.0,2.5,5.0,3.0,5.0,5.0,3.0,7.0,0.655493878,0.854094458000000,-1.270998791,0.973308966,1.218090379,-1.283169491,-0.464055931,1.130370462,-0.038164914,-0.486452671,1.186739456,-0.040757839,4.0455,3.0000,5.0625,5.1000,1.7143,4.0000,22,23,16,10,7,8,33,32,24,33,32,24,0,0,0,0.000000000000000,0.001257500000000,0.01061400,0.1697300,0.989531130,114.1813,56.5781,139,4.634,864761512,469690440,4082549,4045046,1.84,1,2,2,https://vimeo.com/417908569
591.4_-_Funny_Baby_Dancing_Moments_-_ED.mp4,9,9,9,1,1,1,7.4583,4.8511,4.7143,2.091235015,2.333645887,2.731524206,1.0,2.0,2.0,6.5,3.0,2.5,8.0,5.0,5.0,9.0,7.0,7.0,2.118187760,-0.982249240000000,-1.283155533,2.492843676,-0.955962789,-1.294112096,-1.602006471,-0.141434412,0.006523123,-1.654154162,-0.146140443,0.006818912,7.1250,5.1034,5.1304,7.7391,4.6250,3.9167,24,29,23,23,16,12,48,47,35,46,46,34,2,1,1,3.076923076923080,0.006467200000000,0.02467500,2.6449000,0.864900907,124.3305,55.9118,303,10.100,1884977960,970984967,7662443,7659859,1.94,2,3,3,https://www.youtube.com/watch?v=ZBzQMKO6Arc
749.1-CU_Nurse_Bandaging_Bloody_Injured_Leg-ED.mp4,8,9,8,1,1,2,4.2632,4.1429,4.7143,1.772364025,2.133312075,1.622545242,1.0,1.5,1.0,3.5,2.5,3.0,4.0,4.0,5.0,5.0,5.0,6.0,-0.180570719,-0.237728488000000,-0.770506580,0.158068166,0.239719278,-0.547339266,-0.004399362,0.608089820,0.065521928,-0.004785792,0.683631681,0.073661595,4.2857,3.3000,4.8333,4.2000,6.6667,4.0000,14,10,12,5,3,2,19,14,14,19,14,14,0,0,0,0.000000000000000,0.000884220000000,0.00252530,0.2727400,0.960827003,68.0577,54.7674,163,5.460,1014061480,240030349,2127157,2042603,4.22,3,1,1,https://www.videvo.net/video/cu-nurse-bandaging-bloody-injured-leg/464153/
858.1-A_Woman_Lit_A_Cigarette_In_The_Middle_Of_The_Street-ED.mp4,9,9,8,2,1,1,5.3158,3.7273,4.7143,2.027511609,2.364801578,2.141269253,1.0,2.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,6.0,5.0,6.0,-0.640379683,-0.768127836000000,-0.829649816,-0.450502522,-0.692175361,-0.716508536,0.097292673,0.560617907,-0.324869814,0.105838643,0.587675021,-0.350413156,5.6429,3.7727,4.6429,4.4000,3.5714,5.0000,14,22,14,5,7,6,19,33,21,19,33,20,0,0,1,1.369863013698630,0.000716470000000,0.00320810,0.1975700,0.954575005,41.8082,30.8393,450,15.047,2799438640,587335174,5919410,5687488,4.77,1,2,4,https://www.pexels.com/video/a-woman-lit-a-cigarette-in-the-middle-of-the-street-2993726/
426.1-Hunting_with_falcon_goshawk-ED.mp4,9,8,9,1,1,1,5.4333,4.0833,4.7188,2.155355088,2.099933861,2.124770208,1.0,2.0,2.0,4.5,2.0,3.0,5.0,4.0,5.0,7.0,6.0,6.5,-0.275003245,-0.964955050000000,-0.928183336,-0.096862324,-0.902270895,-0.877622475,-0.348279369,0.213855004,0.037813762,-0.366884483,0.228384316,0.039699448,5.0455,4.0000,5.0625,6.5000,4.1250,4.3750,22,15,16,6,8,16,30,24,32,30,24,32,0,0,0,0.000000000000000,0.005038900000000,0.02827500,1.8830000,0.926926084,128.7836,82.6132,360,12.043,2239565200,805579562,6348870,6343508,2.78,2,3,4,https://vimeo.com/34433044
441.4-Free_Fall-ED.mp4,9,9,9,2,1,1,5.8750,4.2000,4.7222,1.775117367,2.720294102,2.452637784,1.0,2.0,2.0,5.0,2.0,2.5,6.0,4.0,5.0,7.0,6.0,6.0,-0.498474148,-1.252359386000000,-0.973563162,-0.418350707,-1.256935331,-0.950202344,-0.280042011,0.355287498,0.028683186,-0.289157795,0.366371541,0.029509297,5.8571,4.3793,4.3226,6.1765,3.7059,5.6667,28,29,31,17,17,21,48,50,54,44,49,52,4,1,2,4.605263157894740,0.004164400000000,0.01749900,2.1081000,0.860757005,103.1830,49.6110,218,7.267,1356207240,381963514,6266477,6264404,3.55,2,3,4,https://vimeo.com/112491662
375.2-Lion_Tattoo-ED.mp4,7,7,9,1,1,1,5.0476,3.2500,4.7241,1.361938062,2.126225137,2.347361714,1.0,1.5,2.0,5.0,1.5,3.0,5.0,2.5,5.0,6.0,5.5,7.0,2.234428895,-1.077576504000000,-1.067172812,3.225581035,-1.042438290,-1.037642681,-1.556376191,0.633952747,0.156898398,-1.678748443,0.677023504,0.165589487,5.2143,3.9333,5.4000,4.7143,2.1250,3.2222,14,15,20,7,8,9,21,24,29,21,24,28,0,0,1,1.351351351351350,0.006359000000000,0.02235600,2.3081000,0.840686500,90.0953,66.9261,268,11.653,1667248840,922415544,7931699,7931065,1.81,1,2,2,https://www.pexels.com/video/tattooing-in-close-up-view-2144450/
591.8_-_Funny_Baby_Dancing_Moments_-_ED.mp4,9,9,9,3,2,1,6.5455,5.8889,4.7241,1.776801844,2.182986967,2.663890747,1.0,2.0,2.0,6.0,4.0,2.0,7.0,6.0,5.0,8.0,7.5,7.0,-0.548847345,-1.123560364000000,-1.242215183,-0.435640765,-1.103253242,-1.247095091,-0.398868417,-0.199638785,-0.031155317,-0.418119011,-0.211579441,-0.032881107,6.9130,6.0476,4.6000,6.0000,5.2000,5.5000,23,21,20,9,5,8,33,27,29,33,27,27,0,0,2,2.247191011235960,0.005923600000000,0.02083900,1.8870000,0.756315333,108.0933,52.8258,115,3.834,715461544,267356641,4994529,4906040,2.68,2,3,5,https://www.youtube.com/watch?v=ZBzQMKO6Arc
703.2-Earthworm_Crawling_on_Concrete_Floor_-ED.mp4,6,9,9,1,1,1,3.5882,4.0769,4.7241,1.682394076,2.585805587,2.347361714,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,6.0,7.0,-1.173860151,-1.136601143000000,-1.200642769,-1.152722493,-1.118126398,-1.197350322,0.143618148,0.475760687,0.220882664,0.157907412,0.505398547,0.233118040,3.2308,4.3333,5.3684,4.7500,3.1667,4.1429,13,18,19,4,6,7,17,26,29,17,25,29,0,1,0,1.388888888888890,0.000177180000000,0.00105900,0.0185950,0.998423847,131.5921,49.7814,300,10.000,1866315464,409281839,2491502,2485241,4.56,3,1,1,https://www.pexels.com/video/an-earthworm-crawling-on-a-concrete-flooring-3680681/
673.1-Loving_Couple_Playing_on_the_Beach-ED.mp4,9,8,9,3,2,1,7.0741,3.5263,4.7273,1.741134707,1.787925026,2.339032787,1.0,1.0,2.0,6.5,2.0,3.5,7.0,3.0,5.0,8.0,4.5,6.5,0.093682357,0.252704030000000,-0.953409516,0.373667927,0.731520040,-0.880254727,-0.955690129,1.172540897,-0.053543635,-1.012851201,1.275534269,-0.057543841,7.0000,4.3333,4.0000,7.1667,3.2000,6.2000,14,6,15,12,10,5,27,19,22,27,19,22,0,0,0,0.000000000000000,0.002581900000000,0.00544460,1.2509000,0.693200904,142.7346,35.7854,303,10.136,1884977960,447337132,6571151,6419886,4.21,2,3,3,https://www.youtube.com/watch?v=kEyiyQdAayA
973.2-Man_Signal_Diversity_Pulse-ED.mp4,7,9,8,1,1,1,3.1000,4.5238,4.7273,1.640121947,2.382856382,2.178027009,1.0,2.0,1.5,2.0,3.0,3.0,3.0,4.0,4.5,4.5,6.0,6.0,-0.454194939,-1.067002062000000,-1.111170465,-0.219685558,-1.021873998,-1.080777196,0.519500767,0.340015636,-0.097512646,0.562607460,0.366749840,-0.104797743,2.9231,4.7500,4.7333,3.8333,3.8000,3.7500,13,16,15,6,5,4,20,21,22,19,21,21,1,0,1,3.174603174603170,0.000272790000000,0.00113230,0.0769570,0.987466863,56.0034,47.8753,450,15.000,2799438640,276684102,2906237,2896455,10.12,3,1,1,https://www.pexels.com/video/man-signal-diversity-pulse-7858273/
401-Stressed_Woman_Looking_at_Bills-ED.mp4,8,7,9,1,1,1,3.7826,2.7778,4.7308,1.613974886,1.791612833,2.029734585,1.0,1.0,1.5,3.0,1.0,3.0,4.0,2.0,5.0,5.0,4.0,6.0,0.441435074,-0.544082840000000,-0.483996532,0.869232665,-0.400153846,-0.320104455,0.727108230,0.760428334,0.119695388,0.778852152,0.805910545,0.127151900,4.3846,2.8667,4.7778,3.0000,2.3750,4.5000,13,15,18,9,8,4,23,27,26,22,27,26,1,0,0,1.315789473684210,0.001343300000000,0.00652800,0.6283500,0.983348648,153.5731,71.7793,406,13.558,2525722736,783956010,5498589,5290136,3.22,1,2,2,https://www.videvo.net/video/stressed-woman-looking-at-bills/8202/
405-Man_Intimately_Admiring_Woman_Skin-ED2.mp4,7,8,8,1,1,2,4.4286,4.2778,4.7333,1.529750324,2.255993389,1.481740718,1.0,2.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,6.0,5.5,-0.365265008,-1.353880791000000,0.241906932,-0.119054396,-1.397097898,0.885815082,0.055380023,-0.143841926,-0.028051772,0.059734355,-0.157262879,-0.031269907,4.2308,4.3077,5.8000,4.7500,4.2000,4.1250,13,13,5,8,5,8,21,18,15,21,17,14,0,1,1,3.703703703703700,0.004230400000000,0.02392300,1.0579000,0.942526520,132.4936,77.3046,312,10.400,1940965448,737325742,5210889,5053560,2.63,3,1,1,https://www.pexels.com/video/a-man-showing-admiration-on-a-woman-s-skin-3805375/
478.2-Man_Touching_Womans_Leg-ED.mp4,8,9,9,1,1,1,3.7647,4.9211,4.7333,2.364676617,2.496118871,2.264705034,2.0,2.0,1.0,2.0,3.0,3.5,4.0,5.0,5.0,6.0,7.0,6.0,-1.367068792,-1.116292145000000,-0.641087139,-1.417694344,-1.102229813,-0.382073840,0.281701432,0.099992020,-0.012448330,0.309729269,0.104149096,-0.013876419,3.3333,4.8889,4.4000,4.8000,4.8571,5.5000,12,27,10,5,7,4,17,38,15,17,37,15,0,1,0,1.428571428571430,0.001334900000000,0.00669060,0.3261400,0.945311209,62.8707,48.0187,620,20.667,3856977360,627736122,6754159,6742619,6.14,3,1,1,https://www.pexels.com/video/man-touching-a-woman-s-leg-3619759/
617-A_Couple_Dancing_Happily-ED.mp4,9,7,9,4,1,1,7.1600,3.0526,4.7333,1.254750971,2.038412287,2.293953405,1.0,1.0,2.0,7.0,1.5,3.0,7.0,2.0,5.0,8.0,5.0,6.0,0.018552945,-1.182816000000000,-1.007440137,0.307464501,-1.168432941,-0.967842173,-0.668094867,0.637131580,-0.085982998,-0.711518054,0.693095795,-0.090576217,7.1176,3.3333,4.4667,7.1429,2.5714,5.0000,17,12,15,7,7,15,25,19,30,24,18,29,1,1,1,4.054054054054050,0.004801400000000,0.02456200,2.1029000,0.857305361,122.0376,64.4775,451,15.073,2805659456,935408812,9913005,9689592,3.00,2,3,4,https://www.pexels.com/video/4277475/
588.1-I_WAS_THERE_TOO-ED.mp4,8,7,7,2,1,1,4.4375,3.3448,4.7391,1.618979231,1.624719861,1.822978721,1.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,5.5,4.0,6.0,-0.514866483,-0.602201120000000,-0.516862942,-0.226873369,-0.481266297,-0.335484841,0.598227031,0.398950417,-0.687339288,0.661978094,0.421049517,-0.736253094,5.0000,3.1364,4.8421,3.2000,4.6000,3.6667,11,22,19,5,5,3,16,29,23,16,28,22,0,1,1,2.941176470588240,0.000531220000000,0.00248610,0.1567200,0.990889337,108.2671,77.8853,304,10.162,1891198792,285297096,2578098,2572208,6.63,1,2,2,https://vimeo.com/246992313
633-Jamie_Tyler_Cannonball_Pool-ED.mp4,9,9,9,3,1,1,6.6296,4.1923,4.7391,1.469395143,2.759866646,1.960864745,1.0,3.0,2.0,6.0,2.0,3.0,7.0,4.0,5.0,8.0,7.0,6.5,-0.212081166,-1.329918780000000,-0.727077732,0.002674851,-1.354520247,-0.599754863,-0.745439829,0.370612970,0.193866615,-0.790025557,0.393700576,0.207662936,6.5000,3.8333,4.6250,6.7778,3.7273,5.5000,16,12,16,9,11,6,27,26,23,26,23,22,1,3,1,6.578947368421050,0.007100700000000,0.05924400,2.7914000,0.930995134,141.5864,75.5169,450,15.047,2799438640,1185601812,18591961,18379050,2.36,2,3,4,https://vimeo.com/274616300
540.2-Betrayal-ED.mp4,7,5,8,3,1,1,4.6875,2.5000,4.7500,0.982264603,1.457737974,2.537222891,0.0,1.0,1.5,4.5,1.0,2.0,5.0,2.0,6.0,5.0,4.0,7.0,0.575292170,-1.283737024000000,-1.451409181,1.300546722,-1.304137039,-1.539062314,-0.134469897,0.423702387,-0.361606279,-0.148799906,0.468854939,-0.400141456,4.6000,2.0833,5.1000,4.4000,3.7500,3.4000,10,12,10,5,4,5,16,16,16,16,16,15,0,0,1,2.083333333333330,0.002693000000000,0.01241500,0.7638800,0.873536343,118.6971,72.5259,148,4.934,920749000,119570247,1922225,1919576,7.70,1,2,2,https://vimeo.com/286812365
824-Fishmonger_Filleting_Fish_3-ED.mp4,9,9,8,1,1,1,3.9189,4.0000,4.7500,2.173282215,2.212815339,2.126225137,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,-0.202015702,-0.880083317000000,-1.163201597,-0.050720572,-0.813774909,-1.155388652,0.530622372,0.286423727,-0.313183494,0.553311409,0.302289625,-0.326967977,3.7826,4.0769,5.0000,4.1429,3.5714,4.3571,23,13,22,14,14,14,37,29,36,36,28,36,1,1,0,1.960784313725490,0.003312900000000,0.01372100,1.6484000,0.901554875,115.7927,58.4601,352,11.782,2189798672,873827983,7847654,7672385,2.51,3,1,1,https://www.videvo.net/video/fishmonger-filleting-fish-02/458919/
748.3-The_Brain_and_You_-_Short_Film-ED.mp4,8,9,9,1,1,1,4.2250,3.6087,4.7532,1.540900711,2.016004021,2.145099181,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,6.0,0.341176357,-0.462236885000000,-0.702572108,0.442422163,-0.405302481,-0.668260803,-0.010685217,0.520626660,-0.191518433,-0.010890487,0.532268301,-0.195344629,4.0635,3.6604,4.9455,4.5385,3.9231,4.4000,63,53,55,13,13,20,80,69,77,77,68,76,3,1,1,2.212389380530970,0.005099400000000,0.02147800,3.3848000,0.610553481,47.3932,36.6986,404,13.467,2513281104,937244670,10565800,10560797,2.68,1,2,2,https://vimeo.com/342770360
968-Two_Young_People_Roller_Skating-ED.mp4,9,8,9,3,1,1,7.1351,3.0750,4.7568,1.742352590,2.029624349,2.603588017,2.0,2.0,2.0,6.0,1.0,2.0,7.0,3.0,5.0,9.0,5.0,7.0,-0.510790897,-0.639163610000000,-1.201162075,-0.405682309,-0.560471275,-1.199319091,-0.606147146,0.687461712,-0.109406603,-0.632065569,0.714541106,-0.114084752,7.4000,3.1905,4.7368,6.5833,2.9412,4.7778,25,21,19,12,17,18,37,40,37,35,38,36,2,2,1,4.385964912280700,0.006848200000000,0.03652000,2.1836000,0.661318407,85.0149,46.0797,256,8.569,1592598856,653038578,7068113,6943977,2.44,2,3,4,https://www.pexels.com/video/two-young-people-roller-skating-5788808/
375.1-Lion_Tattoo-ED.mp4,9,8,9,2,1,1,5.2800,3.2258,4.7600,1.844342701,2.120707086,2.470303625,1.0,2.0,2.0,4.0,1.0,2.0,5.0,3.0,5.0,7.0,4.5,6.0,-0.653337835,-0.410363152000000,-1.097392545,-0.521112271,-0.263483529,-1.068721241,0.159507376,0.758276187,0.005807846,0.169874644,0.797390200,0.006185330,5.2353,3.2667,5.1538,5.0000,3.2667,4.6364,17,15,13,7,15,11,25,31,25,25,31,25,0,0,0,0.000000000000000,0.007241300000000,0.03701600,2.4685000,0.807654197,83.0239,69.6957,255,11.103,1586378024,818310481,7537511,7533773,1.94,1,2,4,https://www.pexels.com/video/tattooing-in-close-up-view-2144450/
443.2-Couple_Watching_TV_and_Laughing-ED.mp4,9,9,9,1,1,1,6.4667,4.2727,4.7619,2.499777768,2.377581242,2.447637576,1.0,2.0,2.0,5.0,2.0,3.0,8.0,5.0,5.0,8.0,6.0,6.0,0.270702274,-1.261960945000000,-1.019596961,0.927162239,-1.269906998,-0.960884979,-1.202458715,0.175192230,0.179087119,-1.340406328,0.183647536,0.193168094,7.2500,4.8077,5.0000,5.5714,2.2857,4.0000,8,26,11,7,7,9,15,33,21,13,33,20,2,0,1,4.347826086956520,0.000877010000000,0.00259290,0.3317800,0.964022238,80.2398,48.0776,488,16.267,3035829648,629216696,6164688,6155965,4.82,2,3,4,https://www.videvo.net/video/couple-watching-tv-and-laughing/7751/
506.1-Warriors_Fighting-ED.mp4,9,8,9,1,1,1,5.0233,2.6829,4.7632,1.649360300,1.644488569,2.145180774,1.0,1.0,2.0,4.5,2.0,3.0,5.0,2.0,5.0,6.0,3.0,6.0,1.031650337,1.366392505000000,-0.816142350,1.316152330,1.710890289,-0.758486834,-0.130414256,1.304043787,-0.283230162,-0.135176154,1.354096113,-0.295005192,4.6190,2.5455,5.0526,5.4091,2.8125,4.4444,21,22,19,22,16,18,43,41,38,41,37,38,2,4,0,4.918032786885250,0.016821000000000,0.12116000,4.9611000,0.607085534,119.2366,58.7339,309,10.319,1922302952,916279833,11189569,11045564,2.10,1,2,2,https://www.pexels.com/video/warriors-fighting-855260/
473-Ambulance_Driving_By_Christmas_Lights-ED.mp4,9,9,8,1,1,1,5.1212,4.1714,4.7647,1.903068905,2.431762609,1.895176905,1.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,-0.294263965,-1.178486600000000,-0.331818637,-0.137805585,-1.172791286,-0.186744482,0.274708256,0.121956225,-0.463873713,0.287966506,0.127486299,-0.485563700,5.2500,4.5417,4.5000,4.9231,3.5000,5.0625,20,24,18,13,10,16,33,35,34,31,34,34,2,1,0,2.941176470588240,0.006247300000000,0.04332500,1.3969000,0.905146897,84.3010,62.7225,387,12.905,2407527232,1458093955,17030993,17025913,1.65,2,3,4,https://www.pexels.com/video/christmas-lights-decoration-along-a-street-on-display-to-celebrate-the-season-3270837/
